N_BOLETIM,SEQ_VEIC,COD_CATEG,DESCRICAO_CATEG,COD_ESPECIE,DESCRICAO_ESPECIE,COD_SITUACAO,DESCRICAO_SITUACAO,TIPO_SOCORRO,DESC_TIPO_SOCORRO
2018038432359002,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038440186001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018041722269001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018041746650001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018041766020001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018041791613001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018041846474001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018041855434001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018041878692001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018041879643001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041888328001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018041897028001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018035384294001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018035422624001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035425775001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035429065001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035429745001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018035431848001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018035450227001,1,0,NAOINFORMADO,0,NAOINFORMADO,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035451758001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035462548001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038502123002,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038510236001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018038522635001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018038536654001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018038585540001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2018038607962001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038612216001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018038643533001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038649374001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018038684031001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038695304001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018038701780001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2018041925763001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041932802001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018041994375001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018042033497001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018042037520001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018042055380001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018042074478001,1,0,NAOINFORMADO,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018042087163001,1,0,NAOINFORMADO,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018042093580001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018042095395001,1,4,ALUGUEL,8,ONIBUS,2,PARADO,6,NAOSEAPLICA
2018042127217001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035514847001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018035527911001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018035529347001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035537488001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035608216001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018035669674001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038705208001,1,4,ALUGUEL,13,CAMINHAO,1,EMMOVIMENTO,0,NAOINFORMADO
2018038719346001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038725685001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038728700001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038765765001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018038775040001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038789175001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038793280001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038798583001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038802057001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018038817895001,1,1,OFICIAL,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018038859121001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018038860784001,1,4,ALUGUEL,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018032986519001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018033008360001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018033043780001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018033064822001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018033067070001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018033076990001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018033135028001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018033143156001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018033144085001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018033149376001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018033176065001,1,4,ALUGUEL,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035768165001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018035775590001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018035812351001,1,1,OFICIAL,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035841394001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035859812001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035868293001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035869911001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018035879839001,1,0,NAOINFORMADO,0,NAOINFORMADO,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035890083001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018035896704001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018038863117002,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038865642001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038869547001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018038877411002,1,3,PARTICULAR,13,CAMINHAO,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038879618001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038880393001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018038888989001,1,2,MISSAODIPLOMATICA,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018038894120001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038906456001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018038939716001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038940162001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038941680001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018038973028001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018038974007001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018038976348001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018039025110001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018039031159001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018039032112001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018039035094001,1,0,NAOINFORMADO,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2018033192841001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018033230680001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018033253186001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018033297750001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,2,VIATURAPMMG
2018033300244001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018033315387001,1,0,NAOINFORMADO,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018033321369001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018033361605002,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2018035923950001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018035927187001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018036008440001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018036036303001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018036045449001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2018039055117001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039071646001,1,0,NAOINFORMADO,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018039073372001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018039082451001,1,0,NAOINFORMADO,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039109891001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039110842001,1,3,PARTICULAR,3,MOTONETA,0,NAOINFORMADO,0,NAOINFORMADO
2018039141975001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018033382930001,1,2,MISSAODIPLOMATICA,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018033392502001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018033463589002,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018033482610001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018033553235001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018033587740001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018036165264001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018036197952001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018036205480002,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018036265010001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018036276769001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018036291689001,1,4,ALUGUEL,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018036302442001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039191998001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018039238090001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039252915001,1,0,NAOINFORMADO,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039296460001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018039299373001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018039310908001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018039378794002,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2018033608657001,1,0,NAOINFORMADO,0,NAOINFORMADO,1,EMMOVIMENTO,6,NAOSEAPLICA
2018033610405001,1,3,PARTICULAR,12,CAMIONETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018033627274001,2,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018033668989001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018033698788001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018033719731001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2018033727004001,1,3,PARTICULAR,13,CAMINHAO,1,EMMOVIMENTO,0,NAOINFORMADO
2018033728171001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018033740934001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018033747059001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018033764513001,1,4,ALUGUEL,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018033770207001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018033778636001,1,3,PARTICULAR,1,BICICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018036336014001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018036343477001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018036344547001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018036363829001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018036376360001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018036399340001,1,0,NAOINFORMADO,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018036449981001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018036458092001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018036478366001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039397026001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039409260001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039448816001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018039451731001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039467602001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039501310001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018039510168001,1,0,NAOINFORMADO,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039519682001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018039564270001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039575620002,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018033783275001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018033784031001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018033790039001,1,3,PARTICULAR,1,BICICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018033800008001,1,2,MISSAODIPLOMATICA,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018033849643001,1,0,NAOINFORMADO,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018033865399001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018033907495001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018033928657001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018036547478001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018036551595001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018036553302001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2018036558201001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018036587413001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018036611953001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018036615453001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018036633888001,1,0,NAOINFORMADO,26,CAMINHONETE,1,EMMOVIMENTO,6,NAOSEAPLICA
2018036646664001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018039599147001,1,0,NAOINFORMADO,4,MOTOCICLETA,1,EMMOVIMENTO,2,VIATURAPMMG
2018039627616001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039637912001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018039639636001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018039642865001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039660030001,1,4,ALUGUEL,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039662104001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039668456001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039703522001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039709140001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039742019001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018039746086001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039748843001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039751007001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018039760550001,1,0,NAOINFORMADO,1,BICICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018033962441001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018033965066001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018034004751001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018034022255001,1,3,PARTICULAR,12,CAMIONETA,1,EMMOVIMENTO,3,AMBULANCIA
2018034030580001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018034055543001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2018034063280001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018034065144002,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018034086202001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018034109616001,1,2,MISSAODIPLOMATICA,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018036692230001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018036696856001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018036714702001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018036715945001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018036807553001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018036824457001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018036825163001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018036831972001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018036866276001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018036907484001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018036913087001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039768907001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018039796540001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018039802236001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018039828080001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,2,VIATURAPMMG
2018039851568001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039898862001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039900562001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039908766001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018039910304001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039933352001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018039935286001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018040270478001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018040284008001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018040302237001,2,0,NAOINFORMADO,9,BONDE,1,EMMOVIMENTO,0,NAOINFORMADO
2018040311121001,1,4,ALUGUEL,8,ONIBUS,2,PARADO,6,NAOSEAPLICA
2018040368800001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018040376155001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018040416187001,1,0,NAOINFORMADO,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
