N_BOLETIM,N_ENVOLVIDO,COD_SEVERIDADE,DESC_SEVERIDADE,SEXO,CINTO_SEGURANCA,EMBREAGUES,IDADE,CATEGORIA_HABILITACAO,DESCRICAO_HABILITACAO,ESPECIE_VEICULO
2018025638515001,1,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025639799001,2,1,NAOFATAL,M,SIM,NAO,63,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2018025641785001,2,1,NAOFATAL,M,NAO,NAO,18,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025655120001,2,3,SEMFERIMENTOS,M,SIM,NAO,43,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018025663848001,3,1,NAOFATAL,F,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025673793001,1,1,NAOFATAL,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025720626001,2,1,NAOFATAL,F,NAO,NAO,70,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025722810001,1,1,NAOFATAL,M,SIM,NAO,44,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025729852001,1,1,NAOFATAL,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025733982001,1,3,SEMFERIMENTOS,F,SIM,NAO,38,N,NAOINFORMADO,AUTOMOVEL
2018025742851001,1,1,NAOFATAL,M,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025743148001,1,1,NAOFATAL,M,SIM,NAO,20,N,NAOINFORMADO,CAMINHONETE
2018025751733001,2,1,NAOFATAL,M,NAO,NAO,20,N,NAOINFORMADO,BICICLETA
2018025761820001,2,1,NAOFATAL,M,SIM,NAO,44,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2018025763898002,3,1,NAOFATAL,F,SIM,NAO,19,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017099382001,1,1,NAOFATAL,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018017100075001,2,1,NAOFATAL,M,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017106477001,2,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,MOTOCICLETA
2018017108360001,1,3,SEMFERIMENTOS,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017144560001,2,1,NAOFATAL,M,SIM,NAO,44,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017161778001,2,3,SEMFERIMENTOS,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018017164217001,2,1,NAOFATAL,M,SIM,NAO,27,IN,INABILITADO,MOTOCICLETA
2018017191969001,1,1,NAOFATAL,M,SIM,NAO,51,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2018017201981001,3,1,NAOFATAL,F,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018017206840001,2,1,NAOFATAL,M,SIM,NAO,50,AC,HABILITADONASCATEGORIASAeC,MOTOCICLETA
2018017213055001,1,1,NAOFATAL,M,SIM,NAO,33,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017234401001,2,1,NAOFATAL,M,NAO,NAO,56,AB,NAOSEAPLICA,BICICLETA
2018017260817001,1,1,NAOFATAL,F,SIM,NAO,25,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017294079001,2,1,NAOFATAL,M,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017299990001,1,3,SEMFERIMENTOS,M,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018019785215001,2,1,NAOFATAL,M,SIM,NAO,42,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2018019791357001,1,1,NAOFATAL,M,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018019792245001,2,3,SEMFERIMENTOS,M,SIM,NAO,63,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018019801580001,1,1,NAOFATAL,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018019851468001,2,1,NAOFATAL,M,SIM,NAO,33,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018019855873001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018019865070001,2,1,NAOFATAL,F,SIM,NAO,25,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018019868004001,1,1,NAOFATAL,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018019871703001,1,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018019881724001,3,1,NAOFATAL,M,SIM,NAO,12,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018019897820001,2,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2018019903347001,1,3,SEMFERIMENTOS,M,SIM,NAO,49,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018019906507001,2,1,NAOFATAL,M,SIM,SIM,71,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2018019915580001,1,1,NAOFATAL,M,NAO,SIM,63,AB,NAOSEAPLICA,BICICLETA
2018022537190001,1,1,NAOFATAL,M,SIM,NAO,43,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022544884001,1,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022548698001,2,2,FATAL,M,NAO,NAO,55,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022550236001,3,1,NAOFATAL,F,SIM,NAO,33,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018022551741001,1,3,SEMFERIMENTOS,M,SIM,NAO,43,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018022551910001,3,1,NAOFATAL,M,NAO,NAO,2,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022558680001,1,1,NAOFATAL,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022560298001,2,1,NAOFATAL,M,SIM,NAO,30,IN,INABILITADO,MOTOCICLETA
2018022561067001,2,1,NAOFATAL,M,SIM,NAO,29,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022572879001,1,1,NAOFATAL,M,SIM,NAO,35,N,NAOINFORMADO,MOTOCICLETA
2018022584269001,1,1,NAOFATAL,M,SIM,NAO,21,N,NAOINFORMADO,MOTOCICLETA
2018022604954001,1,1,NAOFATAL,M,SIM,NAO,48,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022606468001,1,1,NAOFATAL,M,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022607475001,1,1,NAOFATAL,F,SIM,NAO,39,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022617010001,1,1,NAOFATAL,M,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022617821001,3,3,SEMFERIMENTOS,M,SIM,NAO,37,AD,HABILITADONASCATEGORIASAeD,ONIBUS
2018022638570001,3,1,NAOFATAL,F,SIM,NAO,51,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2018025805204001,2,1,NAOFATAL,M,SIM,NAO,40,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025807391001,2,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025811201001,1,1,NAOFATAL,F,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025832185001,1,1,NAOFATAL,M,SIM,NAO,29,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025846618001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025846752001,3,3,SEMFERIMENTOS,M,SIM,NAO,56,AD,HABILITADONASCATEGORIASAeD,CAMINHAO
2018025860938001,1,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025862231001,1,3,SEMFERIMENTOS,M,SIM,NAO,41,AD,HABILITADONASCATEGORIASAeD,AUTOMOVEL
2018025862391001,2,1,NAOFATAL,F,NAO,NAO,37,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025876367001,2,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025878093001,3,3,SEMFERIMENTOS,M,SIM,NAO,24,IN,INABILITADO,AUTOMOVEL
2018025892238001,2,1,NAOFATAL,F,NAO,NAO,78,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025895400001,2,1,NAOFATAL,M,NAO,NAO,46,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025911615001,1,3,SEMFERIMENTOS,M,SIM,NAO,43,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018025917731001,2,1,NAOFATAL,M,SIM,NAO,44,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025925571001,1,1,NAOFATAL,M,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018025928640001,2,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017361770001,1,3,SEMFERIMENTOS,M,SIM,NAO,41,AD,HABILITADONASCATEGORIASAeD,MICROONIBUS
2018017413976001,2,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,ONIBUS
2018017414626001,1,1,NAOFATAL,M,SIM,NAO,34,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017425548001,1,1,NAOFATAL,M,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017427681001,1,1,NAOFATAL,F,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017433560001,1,3,SEMFERIMENTOS,M,SIM,NAO,45,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018017438443001,1,3,SEMFERIMENTOS,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018017441475001,2,3,SEMFERIMENTOS,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018017458968001,1,3,SEMFERIMENTOS,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018017475441001,3,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,CAMIONETA
2018017482064001,2,1,NAOFATAL,F,SIM,NAO,19,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017484520001,2,1,NAOFATAL,M,NAO,NAO,77,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017489210001,2,1,NAOFATAL,M,SIM,NAO,28,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2018017494476001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017496540001,2,1,NAOFATAL,M,SIM,NAO,40,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2018017496870001,4,3,SEMFERIMENTOS,M,SIM,NAO,38,AD,HABILITADONASCATEGORIASAeD,ONIBUS
2018019942920001,3,1,NAOFATAL,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018019986056001,1,1,NAOFATAL,M,SIM,NAO,42,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020011427001,1,1,NAOFATAL,M,SIM,NAO,22,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2018020013229001,1,1,NAOFATAL,M,SIM,NAO,39,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020020443001,1,3,SEMFERIMENTOS,M,SIM,NAO,21,IN,INABILITADO,AUTOMOVEL
2018020028650001,2,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020034070001,1,1,NAOFATAL,M,SIM,NAO,34,N,NAOINFORMADO,MOTOCICLETA
2018020035125001,3,1,NAOFATAL,F,SIM,NAO,58,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018020036368001,2,1,NAOFATAL,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020039584001,2,3,SEMFERIMENTOS,M,SIM,NAO,24,AE,HABILITADONASCATEGORIASAeE,AUTOMOVEL
2018020041618001,3,1,NAOFATAL,F,SIM,NAO,17,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018020047314001,2,1,NAOFATAL,M,NAO,NAO,19,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020049865001,1,1,NAOFATAL,M,SIM,NAO,33,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020052317001,2,1,NAOFATAL,M,SIM,SIM,30,IN,INABILITADO,MOTOCICLETA
2018020052386001,3,1,NAOFATAL,F,NAO,NAOINFORMADO,0,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020062851001,2,3,SEMFERIMENTOS,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018020102134001,1,1,NAOFATAL,F,SIM,NAO,27,IN,INABILITADO,AUTOMOVEL
2018022652874001,2,1,NAOFATAL,M,SIM,NAO,59,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022690394001,1,1,NAOFATAL,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022694141001,1,3,SEMFERIMENTOS,F,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018022709652001,3,1,NAOFATAL,F,SIM,NAO,47,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018022765904001,2,1,NAOFATAL,M,NAO,NAO,43,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022790622001,2,3,SEMFERIMENTOS,M,SIM,NAO,41,AC,HABILITADONASCATEGORIASAeC,AUTOMOVEL
2018022793548001,2,1,NAOFATAL,M,SIM,NAO,50,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2018022807060001,3,1,NAOFATAL,F,SIM,NAO,19,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022809239001,1,1,NAOFATAL,M,SIM,NAO,35,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2018022821324001,2,1,NAOFATAL,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022825260001,2,1,NAOFATAL,M,SIM,NAO,33,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022832681001,1,1,NAOFATAL,M,SIM,NAO,37,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2018014734590001,2,1,NAOFATAL,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018014736138001,1,1,NAOFATAL,M,SIM,NAO,46,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018014758062001,2,1,NAOFATAL,M,SIM,NAO,46,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2018014773662001,1,1,NAOFATAL,M,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018014800507001,2,3,SEMFERIMENTOS,M,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2018014814974001,2,3,SEMFERIMENTOS,M,SIM,NAO,44,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018014845674001,2,1,NAOFATAL,M,NAO,NAO,11,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018014848520001,2,3,SEMFERIMENTOS,M,SIM,NAO,32,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018014848665001,1,1,NAOFATAL,M,SIM,NAO,39,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018014853915001,1,1,NAOFATAL,F,SIM,NAO,33,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018014854411001,2,1,NAOFATAL,F,SIM,NAO,58,N,NAOINFORMADO,AUTOMOVEL
2018014860722001,1,1,NAOFATAL,M,SIM,NAO,53,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018014872100001,1,1,NAOFATAL,F,SIM,NAO,46,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018014875222001,1,3,SEMFERIMENTOS,F,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018014883166001,2,1,NAOFATAL,F,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2018014913320001,2,1,NAOFATAL,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018014922648001,2,1,NAOFATAL,M,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017508772001,2,1,NAOFATAL,M,NAO,NAO,10,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017512680001,1,1,NAOFATAL,M,SIM,NAO,35,N,NAOINFORMADO,MOTOCICLETA
2018017526930001,2,1,NAOFATAL,M,SIM,NAO,46,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2018017529659001,2,1,NAOFATAL,M,SIM,NAO,46,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017533763001,2,1,NAOFATAL,M,NAO,NAO,37,AB,NAOSEAPLICA,BICICLETA
2018017547832001,2,1,NAOFATAL,F,NAO,NAO,73,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017570499001,2,1,NAOFATAL,M,SIM,NAO,45,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2018017572877001,2,1,NAOFATAL,F,SIM,NAO,46,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2018017581759001,2,1,NAOFATAL,F,NAO,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017603698001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017604090001,2,1,NAOFATAL,M,NAO,NAO,45,AB,NAOSEAPLICA,BICICLETA
2018017606992001,3,3,SEMFERIMENTOS,M,SIM,NAO,56,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018017624520001,2,1,NAOFATAL,M,SIM,SIM,56,IN,INABILITADO,MOTONETA
2018020104932001,1,1,NAOFATAL,M,SIM,NAO,32,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020107046001,2,1,NAOFATAL,M,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020110799001,2,1,NAOFATAL,M,SIM,NAO,29,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020122072001,1,1,NAOFATAL,M,SIM,NAO,66,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020141081001,1,1,NAOFATAL,M,SIM,NAO,54,AB,HABILITADONASCATEGORIASAeB,MOTONETA
2018020156337001,1,1,NAOFATAL,M,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020178744001,2,1,NAOFATAL,F,SIM,NAO,64,AB,HABILITADONASCATEGORIASAeB,CAMINHONETE
2018020204205001,2,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020204415001,2,1,NAOFATAL,F,NAO,NAO,48,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020211683001,2,1,NAOFATAL,M,SIM,NAO,45,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020215142001,2,1,NAOFATAL,M,NAO,SIM,47,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020226415001,1,1,NAOFATAL,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020229958001,1,1,NAOFATAL,M,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022835722001,2,3,SEMFERIMENTOS,M,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018022865456001,1,1,NAOFATAL,F,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,MOTONETA
2018022878938001,2,1,NAOFATAL,F,NAO,NAO,60,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022902430001,2,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022908074001,1,1,NAOFATAL,M,SIM,NAO,39,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2018022915182001,1,1,NAOFATAL,M,SIM,NAO,39,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022926427001,2,1,NAOFATAL,M,SIM,NAO,19,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022928335001,1,1,NAOFATAL,M,SIM,NAO,30,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2018022959380001,1,1,NAOFATAL,F,SIM,NAO,42,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022971722001,3,1,NAOFATAL,M,SIM,NAO,43,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018022976922002,1,1,NAOFATAL,M,SIM,NAO,33,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022985676001,1,1,NAOFATAL,M,SIM,NAO,29,N,NAOINFORMADO,MOTOCICLETA
2018022995957001,1,1,NAOFATAL,M,SIM,NAO,49,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018022996321001,2,2,FATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018023035939001,1,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018023043411001,2,1,NAOFATAL,M,SIM,NAO,59,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018014927547001,2,1,NAOFATAL,M,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018014931322001,2,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018014942272001,1,3,SEMFERIMENTOS,F,SIM,NAO,35,N,NAOINFORMADO,AUTOMOVEL
2018014965330001,1,1,NAOFATAL,M,SIM,NAO,25,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018014967417001,1,1,NAOFATAL,M,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018014968242001,1,1,NAOFATAL,M,SIM,NAO,34,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018014972398001,1,1,NAOFATAL,F,SIM,NAO,29,N,NAOINFORMADO,AUTOMOVEL
2018014981919001,1,1,NAOFATAL,M,SIM,NAO,19,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018014987420001,1,1,NAOFATAL,M,SIM,NAO,53,N,NAOINFORMADO,MOTOCICLETA
2018014992884001,2,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018015003591001,1,1,NAOFATAL,M,SIM,NAO,59,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018015014403001,2,1,NAOFATAL,F,NAO,NAO,59,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018015021578001,2,1,NAOFATAL,M,SIM,NAO,46,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018015022622001,1,1,NAOFATAL,M,SIM,NAO,33,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018015027822001,2,1,NAOFATAL,F,NAO,NAO,70,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018015031112001,1,1,NAOFATAL,F,SIM,NAO,22,IN,INABILITADO,MOTOCICLETA
2018015071640001,2,1,NAOFATAL,M,NAO,NAO,51,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018015075993001,1,1,NAOFATAL,M,SIM,NAO,33,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017679232001,2,1,NAOFATAL,M,NAO,NAO,18,AB,NAOSEAPLICA,BICICLETA
2018017681257001,2,3,SEMFERIMENTOS,M,SIM,NAO,50,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018017692993001,1,1,NAOFATAL,M,SIM,NAO,40,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2018017701128001,2,3,SEMFERIMENTOS,M,SIM,NAO,46,AE,HABILITADONASCATEGORIASAeE,ONIBUS
2018017731531001,2,1,NAOFATAL,F,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018017746107001,1,3,SEMFERIMENTOS,M,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018017750710001,2,1,NAOFATAL,M,SIM,NAO,45,N,NAOINFORMADO,MOTOCICLETA
2018017759645001,4,1,NAOFATAL,F,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2018017795153001,2,1,NAOFATAL,M,SIM,NAO,43,N,NAOINFORMADO,AUTOMOVEL
2018017814803001,2,1,NAOFATAL,M,NAO,NAO,60,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018017838072001,2,1,NAOFATAL,M,NAO,NAO,40,AB,NAOSEAPLICA,BICICLETA
2018020262237001,2,3,SEMFERIMENTOS,M,SIM,NAO,45,IN,INABILITADO,AUTOMOVEL
2018020274307001,3,1,NAOFATAL,F,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020275420001,2,1,NAOFATAL,M,SIM,NAO,37,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2018020278045001,3,1,NAOFATAL,M,NAO,NAO,32,AB,NAOSEAPLICA,BICICLETA
2018020283979001,1,1,NAOFATAL,M,SIM,NAO,47,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020323931001,2,1,NAOFATAL,F,SIM,NAO,50,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2018020325313001,2,1,NAOFATAL,M,NAO,NAO,20,N,NAOINFORMADO,MOTOCICLETA
2018020330500001,2,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2018020334132001,2,3,SEMFERIMENTOS,M,SIM,NAO,52,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018020364336001,2,1,NAOFATAL,M,SIM,NAO,33,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020380510001,2,1,NAOFATAL,F,SIM,NAO,37,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020403125001,2,1,NAOFATAL,M,SIM,NAO,33,N,NAOINFORMADO,MOTOCICLETA
2018020404840001,2,3,SEMFERIMENTOS,F,SIM,NAO,49,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2018020406759001,3,1,NAOFATAL,F,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020455084001,2,1,NAOFATAL,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2018020457133001,2,1,NAOFATAL,F,SIM,NAO,32,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
